,type,locality,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,city,furnishing_encoded,parking_encoded
757,BHK3,Nallurahalli,SEMI_FURNISHED,BOTH,1585,0.0,2.0,N,3.0,8.0,BOREWELL,3,2.0,36000.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,Bengaluru,1,3
758,BHK3,Vasanthpura Ward,SEMI_FURNISHED,BOTH,1385,9.0,2.0,N,3.0,1.0,CORP_BORE,3,2.0,16000.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Bengaluru,1,3
759,BHK2,Rajajinagar,SEMI_FURNISHED,TWO_WHEELER,800,3.0,2.0,E,1.0,2.0,CORP_BORE,1,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
760,BHK2,Yediyur Ward,SEMI_FURNISHED,BOTH,1450,0.0,2.0,E,0.0,1.0,CORP_BORE,3,2.0,30000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Bengaluru,1,3
761,BHK2,Agaram,SEMI_FURNISHED,BOTH,1150,8.0,2.0,E,3.0,1.0,CORP_BORE,3,2.0,22000.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,Bengaluru,1,3
762,BHK2,Kaggadasapura,SEMI_FURNISHED,BOTH,1000,4.0,2.0,E,2.0,3.0,CORP_BORE,3,0.0,21000.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,Bengaluru,1,3
763,BHK2,Sunkenahalli Ward,SEMI_FURNISHED,TWO_WHEELER,650,5.0,1.0,N,1.0,2.0,CORP_BORE,1,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
764,BHK3,Vishveshwara Puram,SEMI_FURNISHED,TWO_WHEELER,900,10.0,2.0,E,3.0,2.0,CORPORATION,1,1.0,15000.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,Bengaluru,1,0
765,BHK3,Devarabeesanahalli,FULLY_FURNISHED,BOTH,1800,0.0,3.0,E,3.0,8.0,CORPORATION,3,2.0,42000.0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,Bengaluru,2,3
766,BHK2,Puttenahalli,SEMI_FURNISHED,BOTH,830,13.0,2.0,W,2.0,2.0,CORP_BORE,3,1.0,19000.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,Bengaluru,1,3
767,BHK3,BCC Layout,NOT_FURNISHED,TWO_WHEELER,1000,20.0,2.0,E,0.0,0.0,CORPORATION,1,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,0
768,BHK2,Thubarahalli,SEMI_FURNISHED,BOTH,1080,5.0,2.0,E,0.0,4.0,CORPORATION,3,0.0,15500.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Bengaluru,1,3
769,BHK3,Bellanduru,SEMI_FURNISHED,BOTH,1333,1.0,2.0,E,2.0,3.0,CORPORATION,3,2.0,25000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,Bengaluru,1,3
770,BHK2,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,600,3.0,2.0,N,1.0,2.0,CORPORATION,1,0.0,17500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
771,BHK3,Bellanduru,SEMI_FURNISHED,BOTH,2750,10.0,4.0,E,3.0,0.0,CORP_BORE,2,3.0,45000.0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,Bengaluru,1,3
772,BHK2,Hagadur,SEMI_FURNISHED,BOTH,900,8.0,1.0,E,2.0,1.0,CORP_BORE,2,2.0,12800.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
773,BHK2,Jaraganahalli Ward,NOT_FURNISHED,TWO_WHEELER,650,8.0,1.0,E,0.0,1.0,CORP_BORE,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,0,0
774,BHK2,Shakambari Nagar,SEMI_FURNISHED,TWO_WHEELER,1200,8.0,2.0,E,2.0,0.0,CORPORATION,1,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
775,BHK2,Devarabeesanahalli,SEMI_FURNISHED,BOTH,1100,5.0,2.0,W,2.0,3.0,CORP_BORE,3,1.0,26000.0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,Bengaluru,1,3
776,BHK3,Mallathahalli,SEMI_FURNISHED,BOTH,2300,8.0,3.0,E,4.0,0.0,CORP_BORE,2,1.0,32000.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,Bengaluru,1,3
777,BHK3,Bilekahalli,SEMI_FURNISHED,BOTH,1850,0.0,3.0,W,3.0,2.0,CORP_BORE,3,2.0,32000.0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
778,RK1,Varthur,SEMI_FURNISHED,TWO_WHEELER,350,0.0,1.0,E,2.0,2.0,CORP_BORE,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bengaluru,1,0
779,BHK3,Cox Town,SEMI_FURNISHED,BOTH,1600,10.0,2.0,E,2.0,0.0,CORP_BORE,3,0.0,30000.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,Bengaluru,1,3
780,BHK1,Sarakki,SEMI_FURNISHED,TWO_WHEELER,500,5.0,1.0,N,1.0,0.0,CORP_BORE,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
781,BHK2,Hagadur,SEMI_FURNISHED,BOTH,740,10.0,2.0,E,2.0,0.0,BOREWELL,3,1.0,12500.0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,Bengaluru,1,3
782,BHK2,Devarabeesanahalli,FULLY_FURNISHED,BOTH,1195,3.0,2.0,N,2.0,1.0,BOREWELL,3,1.0,27500.0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,Bengaluru,2,3
783,RK1,Jayanagar,SEMI_FURNISHED,NONE,225,10.0,1.0,E,1.0,3.0,CORP_BORE,1,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
784,BHK2,Ejipura,SEMI_FURNISHED,TWO_WHEELER,600,8.0,2.0,S,2.0,3.0,CORP_BORE,1,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
785,BHK1,Jakkasandra,SEMI_FURNISHED,TWO_WHEELER,700,10.0,2.0,N,1.0,0.0,CORPORATION,1,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,0
786,BHK1,Munekolala,SEMI_FURNISHED,FOUR_WHEELER,650,3.0,1.0,E,2.0,0.0,CORP_BORE,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,2
787,BHK3,Konena Agrahara Ward,SEMI_FURNISHED,FOUR_WHEELER,1600,14.0,3.0,S,6.0,0.0,CORPORATION,2,1.0,35000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,2
788,BHK2,Hosakerehalli,NOT_FURNISHED,BOTH,800,6.0,2.0,E,0.0,2.0,CORPORATION,1,2.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Bengaluru,0,3
789,BHK1,Kaggadasapura,SEMI_FURNISHED,NONE,700,3.0,1.0,N,1.0,1.0,CORP_BORE,1,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,1
790,BHK3,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1600,8.0,2.0,W,3.0,3.0,CORP_BORE,3,2.0,26000.0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,Bengaluru,1,3
791,BHK2,Thubarahalli,SEMI_FURNISHED,BOTH,1000,0.0,2.0,N,2.0,4.0,CORP_BORE,1,2.0,23000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,Bengaluru,1,3
792,BHK1,Varthur,SEMI_FURNISHED,TWO_WHEELER,500,2.0,1.0,E,2.0,0.0,CORP_BORE,3,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,0
793,BHK2,AGS Layout,SEMI_FURNISHED,BOTH,1000,0.0,2.0,E,2.0,0.0,CORP_BORE,1,1.0,14000.0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,Bengaluru,1,3
794,BHK2,HAL Airport Ward,SEMI_FURNISHED,TWO_WHEELER,850,11.0,2.0,W,2.0,0.0,CORPORATION,1,0.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Bengaluru,1,0
795,BHK2,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,800,15.0,2.0,E,2.0,2.0,CORP_BORE,2,2.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
796,BHK2,Nallurahalli,SEMI_FURNISHED,BOTH,1636,3.0,2.0,N,3.0,1.0,BOREWELL,3,3.0,20000.0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,Bengaluru,1,3
797,BHK2,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1210,6.0,2.0,S,2.0,4.0,CORP_BORE,3,2.0,24000.0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,Bengaluru,1,3
798,BHK2,Kadugodi,NOT_FURNISHED,BOTH,1500,5.0,3.0,N,3.0,3.0,BOREWELL,3,2.0,21000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,Bengaluru,0,3
799,BHK2,Kaggadasapura,SEMI_FURNISHED,BOTH,1181,15.0,2.0,E,2.0,3.0,CORP_BORE,3,1.0,19000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,Bengaluru,1,3
800,BHK2,Bellanduru,SEMI_FURNISHED,TWO_WHEELER,1200,8.0,2.0,W,2.0,0.0,CORPORATION,1,0.0,20000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
802,BHK2,Kamakshi Palya,SEMI_FURNISHED,TWO_WHEELER,1200,20.0,1.0,N,2.0,3.0,CORP_BORE,1,1.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
803,BHK2,Koramangala,SEMI_FURNISHED,FOUR_WHEELER,900,0.0,2.0,N,2.0,2.0,CORP_BORE,2,1.0,27500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,2
804,BHK2,Bellanduru,SEMI_FURNISHED,BOTH,1100,0.0,2.0,E,3.0,2.0,BOREWELL,3,3.0,20000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Bengaluru,1,3
805,BHK2,GM Palya,SEMI_FURNISHED,TWO_WHEELER,800,7.0,2.0,E,2.0,0.0,CORP_BORE,1,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Bengaluru,1,0
806,BHK2,Mangammanapalya,NOT_FURNISHED,TWO_WHEELER,1000,5.0,2.0,W,0.0,1.0,CORP_BORE,1,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,0,0
807,BHK2,Byrasandra Ward,SEMI_FURNISHED,BOTH,1075,4.0,2.0,N,2.0,4.0,CORPORATION,3,1.0,25000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
808,BHK2,Shivanagara,SEMI_FURNISHED,BOTH,1000,3.0,2.0,E,2.0,2.0,CORP_BORE,1,2.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
809,BHK2,Hosakerehalli,SEMI_FURNISHED,TWO_WHEELER,800,8.0,2.0,N,1.0,0.0,CORPORATION,1,0.0,9500.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
810,BHK2,Marenahalli,SEMI_FURNISHED,BOTH,650,0.0,2.0,N,4.0,1.0,CORP_BORE,1,0.0,18000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
811,BHK1,Srinivasapura,SEMI_FURNISHED,FOUR_WHEELER,1500,2.0,1.0,E,2.0,2.0,CORPORATION,1,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,2
812,BHK2,Bilekahalli,SEMI_FURNISHED,TWO_WHEELER,750,8.0,2.0,E,2.0,1.0,CORP_BORE,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
813,BHK2,Puttenahalli,SEMI_FURNISHED,TWO_WHEELER,650,3.0,2.0,N,1.0,1.0,CORP_BORE,1,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
814,BHK1,Jakkasandra,SEMI_FURNISHED,TWO_WHEELER,600,5.0,1.0,E,2.0,2.0,CORP_BORE,1,1.0,11500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
815,BHK1,Madiwala,SEMI_FURNISHED,TWO_WHEELER,450,4.0,1.0,N,1.0,1.0,CORP_BORE,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
816,BHK2,Jayanagar,NOT_FURNISHED,BOTH,1000,0.0,2.0,E,1.0,1.0,CORP_BORE,3,2.0,35000.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Bengaluru,0,3
817,BHK2,Others,SEMI_FURNISHED,FOUR_WHEELER,450,15.0,1.0,E,1.0,2.0,CORPORATION,1,1.0,12000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,2
818,BHK2,HSR Layout,SEMI_FURNISHED,BOTH,2400,2.0,2.0,N,2.0,3.0,CORP_BORE,3,1.0,25000.0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,Bengaluru,1,3
819,BHK2,Bellanduru,SEMI_FURNISHED,BOTH,1313,5.0,2.0,S,10.0,4.0,BOREWELL,3,3.0,29000.0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,Bengaluru,1,3
820,BHK2,Others,SEMI_FURNISHED,BOTH,1050,2.0,2.0,E,2.0,1.0,CORP_BORE,3,2.0,14000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,Bengaluru,1,3
821,BHK2,Bhuvaneshwari Nagar,SEMI_FURNISHED,TWO_WHEELER,1000,5.0,1.0,E,2.0,1.0,CORP_BORE,1,1.0,13000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
822,BHK2,Shanthala Nagar,SEMI_FURNISHED,BOTH,1200,10.0,2.0,E,4.0,1.0,CORP_BORE,3,1.0,35000.0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,Bengaluru,1,3
823,BHK3,AGS Layout,SEMI_FURNISHED,BOTH,1200,10.0,3.0,N,3.0,0.0,CORP_BORE,2,1.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
824,BHK2,Jnana Bharathi,SEMI_FURNISHED,TWO_WHEELER,900,14.0,1.0,N,2.0,0.0,CORP_BORE,1,0.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
825,BHK2,Hoodi,SEMI_FURNISHED,BOTH,1250,3.0,2.0,N,2.0,0.0,CORP_BORE,3,2.0,23000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,Bengaluru,1,3
826,BHK3,Attiguppe,SEMI_FURNISHED,BOTH,1400,8.0,3.0,N,3.0,1.0,CORP_BORE,1,2.0,26000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,3
827,BHK3,Subramanyapura,FULLY_FURNISHED,BOTH,1150,2.0,2.0,E,3.0,3.0,BOREWELL,3,3.0,15000.0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,Bengaluru,2,3
828,BHK3,HSR Layout,SEMI_FURNISHED,BOTH,1500,8.0,3.0,N,5.0,3.0,CORP_BORE,3,1.0,35000.0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,Bengaluru,1,3
829,BHK1,Ambalipura,SEMI_FURNISHED,TWO_WHEELER,1200,7.0,1.0,N,1.0,0.0,CORP_BORE,1,1.0,12000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
830,RK1,Koramangala,SEMI_FURNISHED,TWO_WHEELER,350,8.0,1.0,W,1.0,2.0,CORPORATION,1,1.0,12000.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Bengaluru,1,0
831,BHK2,Ramagondanahalli,SEMI_FURNISHED,BOTH,1200,5.0,2.0,N,2.0,0.0,BOREWELL,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
832,BHK2,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,700,6.0,1.0,E,1.0,0.0,CORP_BORE,2,1.0,14500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Bengaluru,1,0
833,BHK3,Garudachara Palya,SEMI_FURNISHED,BOTH,1550,9.0,2.0,S,3.0,3.0,CORP_BORE,3,3.0,24000.0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,Bengaluru,1,3
834,BHK2,BTM Layout,SEMI_FURNISHED,NONE,900,5.0,2.0,W,2.0,0.0,BOREWELL,2,1.0,16000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,1
835,BHK2,Kadugodi,SEMI_FURNISHED,BOTH,1266,0.0,2.0,N,2.0,1.0,CORP_BORE,3,3.0,22000.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,Bengaluru,1,3
836,BHK2,Karisandra Ward,SEMI_FURNISHED,BOTH,2000,0.0,2.0,W,2.0,0.0,CORP_BORE,2,2.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
837,BHK2,Madiwala,SEMI_FURNISHED,TWO_WHEELER,800,20.0,2.0,S,2.0,0.0,BOREWELL,1,1.0,20000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,Bengaluru,1,0
838,BHK2,Udaya Nagar,NOT_FURNISHED,FOUR_WHEELER,700,7.0,1.0,S,0.0,1.0,CORPORATION,1,0.0,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,0,2
839,BHK2,Kumaraswamy Layout,SEMI_FURNISHED,TWO_WHEELER,800,6.0,2.0,E,2.0,2.0,CORP_BORE,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
840,RK1,Dodda Nekkundi,FULLY_FURNISHED,TWO_WHEELER,300,1.0,1.0,N,1.0,3.0,CORP_BORE,1,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Bengaluru,2,0
841,BHK2,Bhuvaneshwari Nagar,SEMI_FURNISHED,BOTH,1000,1.0,2.0,N,2.0,3.0,CORP_BORE,2,2.0,18500.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
842,BHK2,Hagadur,FULLY_FURNISHED,BOTH,1170,0.0,2.0,N,2.0,2.0,BOREWELL,3,2.0,27000.0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,Bengaluru,2,3
843,BHK2,Katriguppe,SEMI_FURNISHED,TWO_WHEELER,700,6.0,2.0,N,2.0,2.0,CORP_BORE,1,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
844,BHK2,Hemmigepura,SEMI_FURNISHED,BOTH,1050,1.0,2.0,W,2.0,3.0,CORP_BORE,3,0.0,15500.0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,Bengaluru,1,3
845,BHK2,Hosa Tippasandra,SEMI_FURNISHED,TWO_WHEELER,1100,14.0,1.0,W,1.0,0.0,CORP_BORE,1,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
846,BHK2,Suddagunte Palya Ward,SEMI_FURNISHED,FOUR_WHEELER,1000,15.0,2.0,E,0.0,0.0,CORP_BORE,1,0.0,20000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,2
847,BHK1,Konena Agrahara Ward,FULLY_FURNISHED,TWO_WHEELER,600,5.0,1.0,N,2.0,3.0,CORP_BORE,2,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,2,0
848,BHK2,Chikkalasandra,SEMI_FURNISHED,TWO_WHEELER,900,5.0,2.0,N,2.0,1.0,CORPORATION,2,1.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
849,BHK3,Ejipura,SEMI_FURNISHED,BOTH,1600,10.0,2.0,W,3.0,5.0,CORP_BORE,3,1.0,35000.0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,Bengaluru,1,3
850,BHK1,Varthur,FULLY_FURNISHED,FOUR_WHEELER,600,0.0,1.0,N,1.0,1.0,BOREWELL,3,1.0,14000.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,2,2
851,BHK2,Sriramamandir Ward,SEMI_FURNISHED,TWO_WHEELER,1200,15.0,1.0,W,2.0,0.0,CORP_BORE,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
852,BHK2,Narayanapura,SEMI_FURNISHED,NONE,900,12.0,2.0,E,3.0,1.0,CORPORATION,1,1.0,18000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,1
853,BHK3,Rajarajeshwari Nagar,SEMI_FURNISHED,BOTH,1420,0.0,2.0,E,3.0,3.0,CORP_BORE,3,2.0,17000.0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,Bengaluru,1,3
854,BHK2,Dodda Nekkundi,SEMI_FURNISHED,BOTH,1000,5.0,2.0,N,2.0,2.0,CORP_BORE,3,1.0,25000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Bengaluru,1,3
855,BHK3,Srinagar,SEMI_FURNISHED,TWO_WHEELER,500,6.0,3.0,N,3.0,0.0,CORPORATION,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
856,BHK3,Kadugodi,SEMI_FURNISHED,BOTH,1640,2.0,3.0,N,2.0,5.0,CORP_BORE,3,2.0,28000.0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,Bengaluru,1,3
858,BHK3,Ejipura,NOT_FURNISHED,BOTH,1585,10.0,2.0,S,0.0,5.0,CORP_BORE,3,1.0,35000.0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,Bengaluru,0,3
859,BHK2,Jaraganahalli Ward,SEMI_FURNISHED,NONE,650,0.0,2.0,N,2.0,2.0,CORP_BORE,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,1
860,BHK1,BTM Layout,SEMI_FURNISHED,TWO_WHEELER,750,5.0,1.0,E,1.0,0.0,CORPORATION,2,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,0
861,BHK2,Ittamadu,SEMI_FURNISHED,TWO_WHEELER,700,5.0,1.0,N,2.0,0.0,CORPORATION,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,1,0
862,BHK4PLUS,Others,SEMI_FURNISHED,BOTH,2400,20.0,3.0,S,5.0,0.0,CORPORATION,2,0.0,45000.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
863,BHK2,Dasarahalli,NOT_FURNISHED,TWO_WHEELER,800,1.0,1.0,S,0.0,2.0,CORPORATION,1,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bengaluru,0,0
864,BHK3,Udaya Nagar,SEMI_FURNISHED,FOUR_WHEELER,1829,3.0,4.0,W,3.0,3.0,CORP_BORE,3,2.0,39000.0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,Bengaluru,1,2
865,BHK2,Puttenahalli,SEMI_FURNISHED,BOTH,600,10.0,1.0,E,1.0,1.0,CORPORATION,2,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,3
866,BHK1,Haralur,SEMI_FURNISHED,TWO_WHEELER,450,0.0,1.0,E,1.0,0.0,CORP_BORE,3,0.0,12000.0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,Bengaluru,1,0
867,BHK2,Sunkenahalli Ward,SEMI_FURNISHED,TWO_WHEELER,875,6.0,2.0,N,2.0,1.0,CORP_BORE,1,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bengaluru,1,0
868,BHK4,Haralur,SEMI_FURNISHED,BOTH,2000,5.0,4.0,E,4.0,4.0,CORP_BORE,3,4.0,36000.0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,Bengaluru,1,3
869,BHK2,Jnana Bharathi,SEMI_FURNISHED,FOUR_WHEELER,1200,7.0,1.0,N,2.0,2.0,CORP_BORE,1,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bengaluru,1,2
870,BHK2,Varthur,SEMI_FURNISHED,BOTH,1100,0.0,2.0,E,3.0,4.0,BOREWELL,2,2.0,17000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Bengaluru,1,3
871,BHK3,Kadugodi,SEMI_FURNISHED,BOTH,2023,2.0,3.0,N,3.0,12.0,CORP_BORE,3,3.0,35000.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bengaluru,1,3
872,BHK2,Benniganahalli Ward,SEMI_FURNISHED,BOTH,600,15.0,2.0,E,3.0,1.0,CORP_BORE,1,1.0,16000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bengaluru,1,3
