,type,locality,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,city,furnishing_encoded,parking_encoded
10832,3,Koramangala,SEMI_FURNISHED,NONE,900,10.0,1.0,2,2.0,0.0,1,1,0.0,22000.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1
10835,4,Shivanagara,SEMI_FURNISHED,TWO_WHEELER,1100,0.0,2.0,2,3.0,3.0,2,1,1.0,21000.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0
10836,2,Bommanahalli,SEMI_FURNISHED,TWO_WHEELER,425,2.0,1.0,2,1.0,3.0,1,1,0.0,8800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10838,3,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,600,9.0,1.0,2,2.0,2.0,1,1,1.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
10843,2,Munekolala,SEMI_FURNISHED,BOTH,450,3.0,1.0,2,1.0,4.0,3,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
10850,3,Rajarajeshwari Nagar,SEMI_FURNISHED,BOTH,900,13.0,2.0,2,2.0,0.0,2,1,0.0,12500.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3
10854,2,Hagadur,SEMI_FURNISHED,TWO_WHEELER,400,1.0,1.0,2,1.0,1.0,3,1,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10857,2,Jayanagar,SEMI_FURNISHED,TWO_WHEELER,600,2.0,1.0,4,1.0,0.0,2,1,0.0,9300.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0
10859,3,Varthur,SEMI_FURNISHED,TWO_WHEELER,600,5.0,2.0,1,0.0,2.0,2,1,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10860,2,Rajajinagar,NOT_FURNISHED,TWO_WHEELER,350,7.0,1.0,2,0.0,0.0,2,1,0.0,9500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10861,2,Kaggadasapura,SEMI_FURNISHED,TWO_WHEELER,800,3.0,1.0,2,0.0,1.0,1,1,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10865,3,Kaveri Layout,SEMI_FURNISHED,BOTH,900,1.0,2.0,1,2.0,0.0,2,1,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
10867,3,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,900,5.0,2.0,3,2.0,3.0,2,1,2.0,19000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
10868,3,Kaveripura,SEMI_FURNISHED,BOTH,900,2.0,2.0,1,2.0,1.0,1,1,1.0,14000.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
10870,2,Vignananagar,SEMI_FURNISHED,TWO_WHEELER,600,3.0,1.0,2,1.0,1.0,2,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10871,1,Ejipura,SEMI_FURNISHED,TWO_WHEELER,300,4.0,1.0,1,1.0,3.0,2,1,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
10873,3,BTM Layout,SEMI_FURNISHED,BOTH,670,7.0,2.0,1,2.0,2.0,2,1,1.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
10874,3,Basavanagudi,SEMI_FURNISHED,FOUR_WHEELER,800,10.0,2.0,2,2.0,0.0,2,1,0.0,16000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2
10876,1,Basavanagudi,SEMI_FURNISHED,TWO_WHEELER,120,0.0,1.0,2,1.0,0.0,1,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10878,3,Madiwala,SEMI_FURNISHED,TWO_WHEELER,800,5.0,2.0,4,2.0,0.0,2,1,0.0,20000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
10880,2,Jeevanbhima Nagar,SEMI_FURNISHED,TWO_WHEELER,800,10.0,1.0,2,1.0,3.0,2,1,1.0,15000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0
10882,2,BTM Layout,NOT_FURNISHED,TWO_WHEELER,800,10.0,1.0,2,0.0,0.0,1,1,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
10883,3,Seshadripuram,SEMI_FURNISHED,TWO_WHEELER,1200,10.0,1.0,2,2.0,2.0,2,1,0.0,22000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10886,2,Rajarajeshwari Nagar,SEMI_FURNISHED,TWO_WHEELER,1000,2.0,1.0,4,2.0,0.0,3,1,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0
10888,3,Hanumantha Nagar,SEMI_FURNISHED,TWO_WHEELER,700,15.0,1.0,1,2.0,0.0,1,1,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10889,3,Bhuvaneshwari Nagar,SEMI_FURNISHED,TWO_WHEELER,900,3.0,1.0,2,2.0,1.0,2,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10891,2,Adugodi,SEMI_FURNISHED,TWO_WHEELER,400,3.0,1.0,4,1.0,0.0,2,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10892,1,C V Raman Nagar,FULLY_FURNISHED,TWO_WHEELER,300,5.0,1.0,2,1.0,2.0,1,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0
10895,3,Kadugodi,NOT_FURNISHED,TWO_WHEELER,550,5.0,1.0,2,0.0,1.0,1,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
10899,3,Vasanth Nagar,SEMI_FURNISHED,NONE,1000,5.0,2.0,1,2.0,0.0,3,1,1.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
10901,3,Ejipura,SEMI_FURNISHED,NONE,700,7.0,2.0,4,2.0,0.0,1,1,0.0,13500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
10907,3,Prakash Nagar Ward,SEMI_FURNISHED,TWO_WHEELER,700,10.0,1.0,2,2.0,2.0,2,1,1.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10908,3,Attiguppe,SEMI_FURNISHED,BOTH,1150,8.0,2.0,2,2.0,1.0,2,1,1.0,14500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3
10909,3,Konena Agrahara Ward,SEMI_FURNISHED,TWO_WHEELER,850,15.0,2.0,4,2.0,2.0,3,1,1.0,16500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10910,1,Halasuru,FULLY_FURNISHED,BOTH,500,10.0,1.0,2,3.0,2.0,2,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,3
10911,3,Rajarajeshwari Nagar,SEMI_FURNISHED,TWO_WHEELER,1100,1.0,2.0,2,2.0,0.0,1,1,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10914,2,Bellanduru,SEMI_FURNISHED,TWO_WHEELER,700,0.0,1.0,1,2.0,2.0,1,1,1.0,15000.0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,2,1,0
10915,3,Kamalanagara,SEMI_FURNISHED,TWO_WHEELER,1000,0.0,2.0,2,2.0,0.0,2,1,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10920,3,JP Nagar,SEMI_FURNISHED,BOTH,1200,0.0,2.0,1,1.0,2.0,2,1,2.0,28000.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,3
10922,3,Rajajinagar,SEMI_FURNISHED,NONE,900,12.0,2.0,2,2.0,2.0,1,1,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
10924,3,Puttenahalli,SEMI_FURNISHED,TWO_WHEELER,1200,18.0,2.0,1,2.0,1.0,1,1,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10927,3,Banashankari,FULLY_FURNISHED,TWO_WHEELER,600,15.0,1.0,4,0.0,1.0,1,1,0.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
10928,3,Vignananagar,SEMI_FURNISHED,TWO_WHEELER,750,4.0,2.0,2,2.0,2.0,2,1,1.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10930,2,Lal Bahadur Shastri Nagar,SEMI_FURNISHED,TWO_WHEELER,500,6.0,1.0,2,1.0,1.0,2,1,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10934,2,Ejipura,SEMI_FURNISHED,TWO_WHEELER,450,2.0,1.0,2,1.0,2.0,1,1,0.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10936,3,Kamakshi Palya,NOT_FURNISHED,TWO_WHEELER,1600,0.0,2.0,2,0.0,1.0,2,1,0.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10939,3,Banashankari,SEMI_FURNISHED,TWO_WHEELER,800,0.0,1.0,2,2.0,0.0,2,1,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10943,3,Jeevanbhima Nagar,SEMI_FURNISHED,NONE,800,10.0,1.0,3,2.0,1.0,1,1,1.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
10944,3,Kadugodi,SEMI_FURNISHED,FOUR_WHEELER,1100,7.0,2.0,1,2.0,3.0,1,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,2
10948,2,JP Nagar,SEMI_FURNISHED,TWO_WHEELER,400,10.0,1.0,2,1.0,2.0,1,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10950,3,Devarabeesanahalli,SEMI_FURNISHED,TWO_WHEELER,450,1.0,1.0,1,2.0,1.0,2,1,0.0,9000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
10953,2,Domlur,SEMI_FURNISHED,TWO_WHEELER,550,10.0,1.0,2,1.0,3.0,2,1,1.0,10000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
10954,3,Kaveripura,NOT_FURNISHED,TWO_WHEELER,650,8.0,1.0,3,0.0,2.0,2,1,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
10960,3,Konena Agrahara Ward,SEMI_FURNISHED,TWO_WHEELER,800,10.0,1.0,1,2.0,1.0,1,1,1.0,9600.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
10961,2,JP Nagar,NOT_FURNISHED,NONE,1200,18.0,1.0,4,0.0,1.0,2,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
10962,3,Banashankari,SEMI_FURNISHED,BOTH,800,1.0,1.0,4,1.0,0.0,1,1,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,3
10966,2,Dodda Nekkundi,SEMI_FURNISHED,TWO_WHEELER,650,4.0,1.0,2,1.0,1.0,2,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10967,2,Marathahalli,SEMI_FURNISHED,TWO_WHEELER,500,2.0,1.0,2,1.0,2.0,2,1,1.0,10500.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0
10968,3,Kodihalli,SEMI_FURNISHED,TWO_WHEELER,800,8.0,2.0,1,1.0,1.0,1,1,2.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10971,3,Udaya Nagar,SEMI_FURNISHED,TWO_WHEELER,1100,5.0,2.0,2,2.0,2.0,2,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10979,3,Others,NOT_FURNISHED,TWO_WHEELER,450,10.0,2.0,2,0.0,1.0,1,1,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
10980,2,Dodda Nekkundi,SEMI_FURNISHED,TWO_WHEELER,600,3.0,1.0,2,1.0,0.0,2,1,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10983,2,Bommanahalli,SEMI_FURNISHED,FOUR_WHEELER,400,0.0,1.0,4,1.0,1.0,2,1,0.0,8800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
10986,3,Kumaraswamy Layout,SEMI_FURNISHED,TWO_WHEELER,1000,10.0,1.0,2,2.0,1.0,1,1,2.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10987,3,Marathahalli,NOT_FURNISHED,TWO_WHEELER,600,2.0,1.0,2,0.0,3.0,2,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10988,2,Ashok Nagar,NOT_FURNISHED,TWO_WHEELER,550,5.0,1.0,4,0.0,2.0,1,1,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
10989,3,Vannarpetai,SEMI_FURNISHED,TWO_WHEELER,900,6.0,2.0,2,2.0,2.0,1,1,0.0,17000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
10991,2,Madiwala,SEMI_FURNISHED,TWO_WHEELER,600,12.0,1.0,2,1.0,1.0,1,1,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
10995,2,Jakkasandra,SEMI_FURNISHED,BOTH,600,0.0,1.0,2,1.0,2.0,2,1,0.0,14500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
11001,3,Madiwala,NOT_FURNISHED,FOUR_WHEELER,530,0.0,1.0,1,0.0,3.0,1,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2
11004,3,Suddagunte Palya Ward,SEMI_FURNISHED,TWO_WHEELER,700,5.0,1.0,4,2.0,3.0,2,1,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11010,3,Vidyapeeta ward,SEMI_FURNISHED,TWO_WHEELER,650,1.0,2.0,1,2.0,1.0,1,1,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11012,1,Koramangala,SEMI_FURNISHED,TWO_WHEELER,200,8.0,1.0,3,1.0,3.0,2,1,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11013,3,Hagadur,SEMI_FURNISHED,TWO_WHEELER,850,6.0,2.0,2,2.0,1.0,2,1,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11016,3,Maruthi Mandir ward,NOT_FURNISHED,TWO_WHEELER,600,20.0,1.0,4,0.0,0.0,1,1,0.0,8000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
11017,3,Suddagunte Palya Ward,SEMI_FURNISHED,NONE,650,8.0,2.0,2,1.0,1.0,2,1,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
11019,3,Hemmigepura,SEMI_FURNISHED,TWO_WHEELER,1000,3.0,2.0,1,2.0,2.0,1,1,2.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0
11024,3,Pattanagere,SEMI_FURNISHED,BOTH,1200,2.0,2.0,1,2.0,2.0,2,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,2,1,3
11026,3,Girinagar,SEMI_FURNISHED,BOTH,1000,15.0,2.0,1,2.0,0.0,2,1,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
11027,3,Srigandhakavalu,SEMI_FURNISHED,TWO_WHEELER,600,4.0,1.0,1,2.0,2.0,2,1,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11028,3,Girinagar,SEMI_FURNISHED,BOTH,1050,0.0,2.0,2,2.0,1.0,2,1,0.0,23000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
11032,2,Shakambari Nagar,SEMI_FURNISHED,TWO_WHEELER,1000,10.0,2.0,1,2.0,1.0,2,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11033,3,Attiguppe,SEMI_FURNISHED,TWO_WHEELER,1300,5.0,1.0,2,2.0,3.0,2,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
11035,3,Sriramamandir Ward,SEMI_FURNISHED,BOTH,900,4.0,2.0,1,2.0,1.0,2,1,1.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
11036,2,Hampi Nagar,SEMI_FURNISHED,TWO_WHEELER,450,5.0,1.0,1,2.0,0.0,1,1,0.0,9500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11037,3,Kamalanagara,SEMI_FURNISHED,TWO_WHEELER,700,3.0,2.0,1,2.0,1.0,2,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0
11040,3,Dasarahalli,FULLY_FURNISHED,NONE,800,7.0,1.0,1,0.0,1.0,1,1,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1
11042,2,Suddagunte Palya Ward,SEMI_FURNISHED,TWO_WHEELER,500,5.0,1.0,1,1.0,0.0,1,1,0.0,10500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0
11047,3,Narayanapura,SEMI_FURNISHED,TWO_WHEELER,1000,10.0,1.0,1,1.0,1.0,2,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11050,3,Panathur,SEMI_FURNISHED,BOTH,1000,1.0,2.0,1,2.0,1.0,3,1,1.0,16000.0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,2,1,3
11051,3,Suddagunte Palya Ward,SEMI_FURNISHED,TWO_WHEELER,600,5.0,1.0,2,2.0,2.0,2,1,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11053,4,Kumaraswamy Layout,SEMI_FURNISHED,TWO_WHEELER,1200,6.0,2.0,1,3.0,1.0,1,1,1.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11054,3,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,750,2.0,1.0,2,3.0,2.0,2,1,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11055,3,Hampi Nagar,SEMI_FURNISHED,TWO_WHEELER,900,3.0,2.0,1,2.0,2.0,3,1,1.0,17500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11056,3,Mangammanapalya,SEMI_FURNISHED,BOTH,700,0.0,2.0,1,2.0,2.0,1,1,1.0,17000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
11059,3,Srinivasapura,SEMI_FURNISHED,TWO_WHEELER,1100,0.0,2.0,1,2.0,0.0,3,1,0.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0
11060,2,Jaraganahalli Ward,SEMI_FURNISHED,TWO_WHEELER,500,5.0,1.0,4,0.0,1.0,2,1,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11074,2,JP Nagar,NOT_FURNISHED,TWO_WHEELER,950,15.0,1.0,2,2.0,1.0,1,1,0.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
11078,2,Koramangala,SEMI_FURNISHED,TWO_WHEELER,500,0.0,1.0,1,1.0,0.0,1,1,0.0,9000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
11079,3,Jakkasandra,SEMI_FURNISHED,TWO_WHEELER,600,0.0,2.0,2,2.0,2.0,2,1,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11087,3,Bellanduru,SEMI_FURNISHED,BOTH,900,4.0,1.0,2,1.0,2.0,3,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
11090,2,Dodda Nekkundi,SEMI_FURNISHED,TWO_WHEELER,450,5.0,1.0,2,1.0,1.0,2,1,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11094,3,Hoysala Nagara,SEMI_FURNISHED,BOTH,1200,0.0,2.0,2,2.0,2.0,2,1,2.0,21000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
11095,2,Munekolala,SEMI_FURNISHED,TWO_WHEELER,600,2.0,1.0,1,1.0,0.0,2,1,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11097,4,Yelchenahalli Ward,SEMI_FURNISHED,BOTH,1050,10.0,2.0,1,3.0,1.0,1,1,1.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
11099,3,Vijayanagar,SEMI_FURNISHED,TWO_WHEELER,1000,1.0,2.0,1,2.0,2.0,2,1,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11102,2,Lakkasandra,SEMI_FURNISHED,NONE,500,10.0,1.0,2,1.0,3.0,2,1,1.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
11103,3,Kadugodi,SEMI_FURNISHED,TWO_WHEELER,600,2.0,1.0,2,0.0,2.0,3,1,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11104,3,Marathahalli,SEMI_FURNISHED,TWO_WHEELER,800,10.0,1.0,1,2.0,2.0,2,1,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11105,3,Hoysala Nagara,SEMI_FURNISHED,TWO_WHEELER,600,6.0,2.0,3,2.0,2.0,1,1,0.0,17000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11106,3,Adugodi,SEMI_FURNISHED,TWO_WHEELER,750,9.0,1.0,1,2.0,2.0,2,1,1.0,17500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11107,4,Basaveshwaranagar,SEMI_FURNISHED,BOTH,1400,15.0,2.0,3,3.0,2.0,2,1,0.0,14500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
11108,4,Shakambari Nagar,SEMI_FURNISHED,BOTH,1300,10.0,3.0,4,3.0,1.0,1,1,2.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
11110,3,Kaggadasapura,SEMI_FURNISHED,TWO_WHEELER,1800,7.0,2.0,1,2.0,0.0,1,1,0.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11111,3,Nagarabhavi,NOT_FURNISHED,TWO_WHEELER,750,1.0,2.0,2,0.0,3.0,2,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
11115,2,Bellanduru,SEMI_FURNISHED,TWO_WHEELER,450,7.0,1.0,3,1.0,1.0,1,1,1.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11118,4,Mallathahalli,SEMI_FURNISHED,TWO_WHEELER,1200,6.0,2.0,1,3.0,3.0,2,1,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11120,3,Nagarabhavi,SEMI_FURNISHED,TWO_WHEELER,1200,10.0,2.0,4,3.0,0.0,2,1,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11122,3,Srinivasapura,SEMI_FURNISHED,BOTH,650,3.0,1.0,2,2.0,1.0,2,1,1.0,8500.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,3
11123,3,HSR Layout,SEMI_FURNISHED,TWO_WHEELER,900,2.0,2.0,1,2.0,1.0,2,1,0.0,15500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,2,1,0
11124,3,Jayanagar,SEMI_FURNISHED,TWO_WHEELER,750,15.0,2.0,1,2.0,1.0,2,1,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
11126,2,Suddagunte Palya Ward,SEMI_FURNISHED,TWO_WHEELER,400,5.0,1.0,2,1.0,2.0,1,1,0.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
11131,3,Sriramamandir Ward,SEMI_FURNISHED,BOTH,800,2.0,1.0,2,2.0,0.0,2,1,0.0,15000.0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2,1,3
11133,2,Yediyur Ward,SEMI_FURNISHED,TWO_WHEELER,600,0.0,1.0,4,2.0,2.0,1,1,1.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11136,3,Katriguppe,SEMI_FURNISHED,TWO_WHEELER,900,5.0,1.0,4,2.0,1.0,1,1,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
11140,1,Benniganahalli Ward,SEMI_FURNISHED,TWO_WHEELER,300,5.0,1.0,4,1.0,0.0,2,1,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0
