type,locality,property_size,property_age,bathroom,facing,cup_board,floor,water_supply,building_type,balconies,rent,LIFT,GYM,INTERNET,AC,CLUB,INTERCOM,POOL,CPA,FS,SERVANT,SECURITY,SC,GP,RWH,STP,HK,PB,VP,furnishing_encoded,parking_encoded
3,Hosakerehalli,550,6,2,2,2,3,2,1,0,8000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2,Yemaluru,300,1,1,1,1,0,3,1,0,9000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
3,Rajarajeshwari Nagar,1000,11,2,2,2,2,2,1,1,12000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3
3,Jakkasandra,1000,5,1,2,2,0,1,1,1,13000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Koramangala,420,4,1,1,1,0,1,1,0,15200,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,JP Nagar,600,0,1,1,1,2,1,1,1,15000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,Basaveshwaranagar,450,5,1,2,1,2,1,1,1,8000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,Vijayanagar,1150,0,3,4,3,0,2,1,0,27000,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3
3,Kadugodi,800,1,2,1,2,0,1,1,0,11000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4,Malagala,900,0,2,4,1,2,3,1,1,13000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
3,Puttenahalli,800,0,2,1,2,3,2,1,0,20000,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,3
2,Nagarabhavi,550,5,1,3,1,0,1,1,0,8000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,Jnana Bharathi,550,10,1,2,0,1,1,1,1,8500,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Suddagunte Palya Ward,400,5,1,1,1,0,2,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,BTM Layout,1200,10,2,2,0,0,1,1,0,18000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4,Bilekahalli,1480,5,2,4,3,1,1,1,0,19500,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3
3,Kumaraswamy Layout,920,15,2,1,2,1,2,1,0,16000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
2,Dodda Nekkundi,800,5,1,2,2,2,2,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,Marenahalli,500,10,1,2,0,1,1,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,BTM Layout,1000,10,2,4,2,1,1,1,2,22000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2,Hagadur,450,5,1,2,1,1,2,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3,Hagadur,1000,4,1,1,2,1,2,1,1,11000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2,Dattatreya Temple Ward,500,1,1,2,1,3,1,1,1,11500,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,Vignananagar,750,2,1,2,2,4,3,1,1,9000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,HSR Layout,700,5,2,2,2,2,2,1,0,11000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3,Kottigepalya,700,1,1,1,1,1,1,1,0,8500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,Ejipura,300,1,1,2,1,2,3,1,0,12000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Halasuru,750,10,2,2,0,1,2,1,1,17000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Narayanapura,900,2,1,1,2,1,1,1,0,11500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,Hosa Tippasandra,1100,10,2,4,2,1,2,1,1,22000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2,HAL Airport Ward,600,8,1,2,1,4,2,1,1,8000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
4,Bilekahalli,1200,1,2,2,3,1,2,1,1,36000,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3
3,BTM Layout,700,3,2,2,2,1,2,1,1,13000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Ittamadu,800,15,1,2,1,0,2,1,0,11000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Kumaraswamy Layout,1200,4,2,1,2,2,2,1,0,13000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Chamarajpet,1200,8,2,2,2,2,2,1,1,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Sarakki,800,2,2,1,2,2,2,1,0,9500,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
2,BTM Layout,450,10,1,3,1,1,2,1,1,10500,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,Halasuru,1000,10,2,1,2,1,1,1,1,17000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4,Banashankari,1400,23,3,3,3,2,1,1,1,26000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2
3,Shanthi Nagar,600,2,1,1,2,3,1,1,2,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,Kumaraswamy Layout,1200,6,3,1,3,0,2,1,1,19000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Konena Agrahara Ward,650,9,1,2,1,3,2,1,1,15500,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,Marathahalli,550,2,1,1,1,2,2,1,0,11500,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,Madiwala,450,10,1,1,1,0,1,1,0,12000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3,Narayanapura,1000,12,2,2,2,0,1,1,0,16000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Vignananagar,750,6,1,1,1,2,1,1,1,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Banashankari,400,0,1,1,0,0,3,1,0,9500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Marathahalli,400,0,1,2,1,2,1,1,1,11000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Dodda Nekkundi,800,4,1,2,1,2,1,1,1,14000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,Shakambari Nagar,1000,9,2,2,3,0,2,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Nayandahalli Ward,450,4,1,2,1,3,2,1,1,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3,Rajarajeshwari Nagar,1200,5,2,2,2,1,2,1,1,12000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Others,650,5,2,1,2,1,1,1,1,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Yediyur Ward,550,10,1,1,1,1,1,1,0,12000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3,Jayanagar,900,10,1,3,0,1,2,1,0,21000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
4,Vidyapeeta ward,1000,6,2,2,3,3,3,1,1,19000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1,JP Nagar,750,3,1,2,2,3,2,1,0,8500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,BTM Layout,1200,10,1,2,2,1,2,1,2,20000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,HSR Layout,600,6,1,2,2,2,1,1,1,14000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
3,Gayatri Nagar,780,1,1,1,2,3,1,1,1,16500,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4,Jnana Bharathi,1500,5,3,2,3,0,2,1,0,18000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
2,Vidyapeeta ward,500,15,1,3,1,1,2,1,1,9500,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,Kaggadasapura,550,0,1,3,1,1,2,1,1,9000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,Ejipura,270,9,1,2,3,3,2,1,1,10250,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3,Jogupalya,1200,0,1,4,2,2,2,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Jaraganahalli Ward,700,6,1,1,1,3,1,1,1,9000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Adugodi,500,4,1,4,1,1,2,1,1,16000,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,Jakkasandra,600,0,2,2,2,2,3,1,0,18000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
2,Madiwala,525,9,1,1,0,0,1,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,Jakkasandra,650,6,2,2,2,2,2,1,0,13500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Konena Agrahara Ward,650,0,1,2,1,4,2,1,0,12000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,Rajajinagar,1375,3,3,1,2,2,2,1,0,32000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
2,Vimanapura,600,10,1,2,1,0,2,1,0,8000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,Pattabhiram Nagar,500,0,2,2,0,3,2,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,BTM Layout,800,15,2,4,2,1,2,1,1,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,Haralur,1000,4,1,2,2,0,3,1,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,Subramanyapura,800,1,2,3,2,2,2,1,0,8500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,Lakkasandra,450,10,1,1,1,1,1,1,1,12000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2,Banashankari,900,8,1,2,2,1,1,1,2,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Others,500,15,1,4,0,0,2,1,1,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Avalahalli,500,0,1,4,1,2,2,1,0,9500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Banashankari,1100,10,2,2,2,0,2,1,1,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Jogupalya,750,10,1,4,2,2,2,1,1,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Bommanahalli,600,1,1,1,1,0,1,1,0,8500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Lal Bahadur Shastri Nagar,600,9,1,2,3,1,1,1,1,9700,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1,JP Nagar,300,10,1,2,1,2,1,1,1,9000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3,Katriguppe,750,0,2,2,0,2,3,1,0,13000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,Ittamadu,1100,4,2,2,0,0,2,1,1,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,JP Nagar,900,10,2,2,2,0,2,1,0,16000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,Munekolala,800,5,1,1,2,2,2,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Lal Bahadur Shastri Nagar,650,5,1,1,0,1,2,1,1,9000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,Vignananagar,1200,2,2,2,2,0,1,1,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,HSR Layout,1500,4,3,1,3,0,1,1,0,35000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3
1,HSR Layout,250,3,1,2,1,2,2,1,1,8000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3,Jayanagar,1200,6,3,3,0,1,1,1,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,JP Nagar,500,8,1,1,1,3,1,1,0,8000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Bilekahalli,900,0,2,2,2,1,2,1,2,20000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,Thubarahalli,300,2,1,2,1,0,3,1,0,8500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Sarakki,750,1,1,2,0,0,2,1,0,14900,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Hagadur,1000,8,2,2,1,1,3,1,1,13000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,BTM Layout,600,8,1,1,2,1,2,1,0,13500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Gurappanapalya Ward,1100,5,2,4,2,0,2,1,0,18500,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Jogupalya,650,5,1,2,1,1,2,1,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,AGS Layout,1500,0,3,2,3,1,3,1,1,18000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3
2,Sriramamandir Ward,600,6,1,1,1,0,2,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Govindaraj Nagar,30,5,1,2,1,2,2,1,0,12000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,Madiwala,400,3,1,2,0,1,2,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Hosakerehalli,900,4,1,2,2,0,1,1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,Haralur,700,5,1,2,2,1,3,1,0,12000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
2,Dodda Nekkundi,900,2,1,1,1,2,1,1,1,12000,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
3,Adugodi,450,5,1,1,1,2,1,1,0,14000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,Hongasandra,670,5,1,2,2,1,1,1,1,10500,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2,Marathahalli,600,3,1,2,1,1,2,1,1,11000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2,Shakambari Nagar,600,5,1,2,1,2,1,1,0,11000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,BTM Layout,1200,4,2,4,2,2,1,1,1,25000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Malagala,700,6,1,2,2,0,2,1,0,10000,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0
3,Kaggadasapura,950,3,2,1,2,3,2,1,1,16500,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4,Hanumantha Nagar,1800,15,2,2,3,0,2,1,1,25000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
3,Jaraganahalli Ward,600,7,1,2,2,1,2,1,1,9000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,Rajajinagar,1000,10,1,4,2,1,1,1,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,Vignananagar,700,2,1,1,1,3,1,1,1,8750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Subramanyapura,800,4,2,2,2,1,2,1,1,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,Jeevanbhima Nagar,300,5,1,4,0,3,1,1,0,8500,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4,Marenahalli,1800,10,2,2,2,1,2,1,1,27000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3
3,HSR Layout,1200,6,2,2,2,0,1,1,0,23000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,Halasuru,450,2,1,2,2,3,1,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Others,550,2,2,2,0,1,3,1,0,8500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,HSR Layout,800,6,2,1,2,1,2,1,0,22000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
2,Udaya Nagar,1200,10,2,1,1,0,1,1,0,25000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Hampi Nagar,800,10,1,2,2,0,2,1,0,15000,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3
3,Lal Bahadur Shastri Nagar,850,4,1,2,3,0,2,1,1,12500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3,Maruthi Mandir ward,1100,10,1,2,2,2,1,1,0,20000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3,Bommanahalli,600,1,2,3,2,1,1,1,0,11000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Varthur,1100,0,1,1,1,3,3,1,0,8000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,Bellanduru,900,1,2,2,2,3,3,1,1,15500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Ejipura,800,17,2,2,2,1,2,1,0,17000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Panathur,750,0,2,1,2,0,3,1,1,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
4,Hampi Nagar,900,20,1,2,2,0,1,1,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Subramanyapura,1000,5,2,1,2,1,2,1,0,8500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,HSR Layout,300,1,1,1,1,2,1,1,1,15000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
3,Ittamadu,1000,8,3,2,3,1,2,1,2,13000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3
3,Bellanduru,700,3,2,1,0,0,1,1,0,18500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3,Hagadur,1400,3,2,2,3,0,3,1,1,30000,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0
2,Madiwala,700,10,1,2,1,2,1,1,1,12500,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
3,Adugodi,600,10,1,1,1,2,1,1,0,13500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Hemmigepura,500,0,1,2,1,0,2,1,0,9000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,HAL Airport Ward,400,2,1,1,1,1,2,1,0,8500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,HSR Layout,450,4,1,2,1,0,2,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,HSR Layout,900,2,2,2,2,1,2,1,0,24000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,Hoysala Nagara,800,10,2,4,1,1,1,1,1,18000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,Jayanagar,1200,5,2,2,3,1,1,1,2,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3,Subramanyapura,1050,3,2,2,2,2,2,1,2,13000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,Kaggadasapura,500,0,1,2,1,1,2,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Vignananagar,880,8,2,2,2,1,1,1,1,16000,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4,Hemmigepura,1700,0,3,1,0,2,2,1,1,25000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
3,HAL Airport Ward,600,0,1,4,1,1,2,1,0,17000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,Rajajinagar,750,8,1,2,0,3,2,1,1,13500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Jnana Bharathi,1100,3,3,4,3,2,2,1,0,16000,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3,BTM Layout,1200,5,2,1,0,1,2,1,1,22000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3
3,BCC Layout,800,10,2,2,2,0,1,1,0,12000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Rajarajeshwari Nagar,800,1,2,3,2,0,2,1,0,12500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Ejipura,1500,20,2,2,2,0,2,1,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,Gurappanapalya Ward,600,4,1,1,1,0,1,1,0,12000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,Suddagunte Palya Ward,400,7,1,2,1,3,2,1,0,9000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Adugodi,500,5,1,2,0,0,1,1,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,AGS Layout,1000,0,2,2,3,1,1,1,0,15000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2
2,Basavanagudi,350,3,1,2,1,2,1,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Attiguppe,500,1,1,2,1,0,1,1,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,BTM Layout,700,10,1,4,2,0,2,1,0,17000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Madiwala,600,0,2,2,2,0,3,1,0,16000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,Vannarpetai,1600,10,2,1,2,0,1,1,0,20000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2,Gurappanapalya Ward,400,6,1,1,1,2,2,1,1,11500,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,Hongasandra,600,3,2,2,2,2,2,1,0,11000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Jnana Bharathi,1000,2,2,2,2,2,2,1,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,Pattabhiram Nagar,600,8,1,2,1,3,2,1,1,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,AGS Layout,900,4,1,2,0,2,1,1,0,11000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,Adugodi,330,12,1,3,1,1,1,1,1,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Rajarajeshwari Nagar,800,0,2,1,2,1,2,1,0,12000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Domlur,1000,11,2,4,2,1,1,1,1,22000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,Kumaraswamy Layout,1200,10,2,2,2,0,1,1,0,13500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
3,Vignananagar,1000,2,2,1,2,1,2,1,1,18000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
3,Suddagunte Palya Ward,850,7,1,2,1,1,1,1,0,15000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,Pattabhiram Nagar,500,10,1,4,1,0,2,1,0,10000,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
1,Konena Agrahara Ward,220,10,1,1,2,3,1,1,1,10000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4,Avalahalli,1500,9,3,2,3,1,2,1,1,25000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2,Dodda Nekkundi,800,5,1,2,3,1,2,1,1,14300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,Ejipura,1000,8,1,2,1,1,2,1,1,15000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,Bhuvaneshwari Nagar,900,1,1,1,1,1,2,1,1,9000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,Avalahalli,1000,5,2,2,2,1,2,1,1,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,Sudhama Nagara,1000,1,2,1,2,2,1,1,2,22000,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
3,BTM Layout,855,1,2,1,2,0,1,1,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,Lal Bahadur Shastri Nagar,750,20,2,4,2,0,1,1,1,16000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
